day,solar (MW),wind (MW),load (MW),solar_forcast (MW),wind_forecast (MW),load_forecast (MW),price (EUR/MWh),emission factor (kg CO2/MWh)
303,0.0,29.0,14438.0,0.0,53.0,12074.0,111.16,406.71300888062
303,0.0,22.0,14259.0,0.0,51.0,11928.0,111.16,406.71300888062
303,0.0,26.0,14082.0,0.0,47.0,11736.0,111.16,406.71300888062
303,0.0,32.0,13852.0,0.0,46.0,11554.0,111.16,406.71300888062
303,0.0,42.0,13622.0,0.0,43.0,11221.0,108.92,406.36450052261
303,0.0,53.0,13420.0,0.0,41.0,10986.0,108.92,406.36450052261
303,0.0,50.0,13145.0,0.0,40.0,10910.0,108.92,406.36450052261
303,0.0,64.0,12955.0,0.0,37.0,10794.0,108.92,406.36450052261
304,0.0,72.0,12684.0,0.0,35.0,11446.0,101.68,402.21399068832
304,0.0,66.0,12452.0,0.0,34.0,11324.0,101.68,402.21399068832
304,0.0,67.0,12263.0,0.0,34.0,11147.0,101.68,402.21399068832
304,0.0,99.0,12134.0,0.0,34.0,11031.0,101.68,402.21399068832
304,0.0,122.0,12009.0,0.0,43.0,10215.0,95.71,402.26975083351005
304,0.0,167.0,11843.0,0.0,46.0,10134.0,95.71,402.26975083351005
304,0.0,248.0,11696.0,0.0,49.0,10069.0,95.71,402.26975083351005
304,0.0,224.0,11580.0,0.0,52.0,9953.0,95.71,402.26975083351005
304,0.0,224.0,11411.0,0.0,55.0,9933.0,93.75,400.85250139236
304,0.0,237.0,11340.0,0.0,61.0,9907.0,93.75,400.85250139236
304,0.0,364.0,11267.0,0.0,66.0,9913.0,93.75,400.85250139236
304,0.0,323.0,11163.0,0.0,70.0,9900.0,93.75,400.85250139236
304,0.0,285.0,11171.0,0.0,74.0,9979.0,91.87,392.56376028061004
304,0.0,300.0,11052.0,0.0,81.0,10071.0,91.87,392.56376028061004
304,0.0,275.0,11030.0,0.0,90.0,10128.0,91.87,392.56376028061004
304,0.0,308.0,11006.0,0.0,98.0,10133.0,91.87,392.56376028061004
304,0.0,301.0,11062.0,0.0,108.0,10223.0,94.45,386.37873530388
304,0.0,321.0,10989.0,0.0,118.0,10298.0,94.45,386.37873530388
304,0.0,319.0,11005.0,0.0,130.0,10318.0,94.45,386.37873530388
304,0.0,358.0,11007.0,0.0,143.0,10388.0,94.45,386.37873530388
304,0.0,408.0,11026.0,0.0,154.0,10477.0,99.22,379.70224022865
304,0.0,455.0,10950.0,0.0,166.0,10650.0,99.22,379.70224022865
304,0.0,485.0,10943.0,0.0,175.0,10757.0,99.22,379.70224022865
304,0.0,525.0,10974.0,0.0,186.0,10935.0,99.22,379.70224022865
304,0.0,553.0,11114.0,0.0,198.0,11190.0,116.68,374.63501095772
304,0.0,560.0,11211.0,0.0,208.0,11453.0,116.68,374.63501095772
304,0.0,582.0,11386.0,0.0,220.0,11696.0,116.68,374.63501095772
304,0.0,632.0,11556.0,0.0,232.0,11951.0,116.68,374.63501095772
304,0.0,696.0,11984.0,0.0,244.0,12325.0,132.09,361.99799180031
304,0.0,725.0,12274.0,0.0,257.0,12752.0,132.09,361.99799180031
304,0.0,705.0,12572.0,0.0,273.0,13090.0,132.09,361.99799180031
304,0.0,707.0,12889.0,0.0,288.0,13343.0,132.09,361.99799180031
304,0.0,707.0,13643.0,0.0,303.0,13518.0,131.76,327.2562623024
304,0.0,757.0,14040.0,0.0,316.0,13727.0,131.76,327.2562623024
304,0.0,776.0,14305.0,0.0,329.0,13818.0,131.76,327.2562623024
304,0.0,814.0,14638.0,4.0,341.0,13894.0,131.76,327.2562623024
304,2.0,826.0,14976.0,6.0,355.0,13785.0,120.76,287.5050008297
304,5.0,826.0,15124.0,92.0,372.0,13600.0,120.76,287.5050008297
304,7.0,849.0,15261.0,176.0,393.0,13490.0,120.76,287.5050008297
304,12.0,867.0,15292.0,264.0,414.0,13234.0,120.76,287.5050008297
304,17.0,872.0,15258.0,349.0,434.0,13045.0,103.48,258.45149159431
304,22.0,916.0,15273.0,454.0,456.0,12739.0,103.48,258.45149159431
304,27.0,963.0,15170.0,559.0,479.0,12550.0,103.48,258.45149159431
304,27.0,979.0,15099.0,664.0,502.0,12381.0,103.48,258.45149159431
304,32.0,979.0,15102.0,771.0,526.0,12111.0,96.33,241.99250340462
304,38.0,1007.0,15063.0,901.0,542.0,11784.0,96.33,241.99250340462
304,43.0,1059.0,15001.0,1034.0,553.0,11579.0,96.33,241.99250340462
304,47.0,1108.0,14963.0,1165.0,565.0,11409.0,96.33,241.99250340462
304,48.0,1143.0,14839.0,1292.0,576.0,11282.0,88.91,241.15574359893998
304,53.0,1190.0,14753.0,1350.0,588.0,11131.0,88.91,241.15574359893998
304,55.0,1262.0,14752.0,1404.0,602.0,10965.0,88.91,241.15574359893998
304,62.0,1300.0,14762.0,1460.0,614.0,10898.0,88.91,241.15574359893998
304,66.0,1335.0,14675.0,1516.0,627.0,10856.0,91.55,250.58275461197
304,61.0,1398.0,14544.0,1532.0,640.0,10870.0,91.55,250.58275461197
304,63.0,1471.0,14513.0,1547.0,652.0,10910.0,91.55,250.58275461197
304,67.0,1489.0,14426.0,1564.0,665.0,10859.0,91.55,250.58275461197
304,69.0,1534.0,14612.0,1581.0,677.0,10872.0,97.48,271.31399512291
304,69.0,1546.0,14762.0,1587.0,685.0,10981.0,97.48,271.31399512291
304,63.0,1546.0,14748.0,1591.0,692.0,11060.0,97.48,271.31399512291
304,62.0,1574.0,14735.0,1596.0,701.0,11110.0,97.48,271.31399512291
304,54.0,1599.0,14914.0,1601.0,705.0,11166.0,109.28,311.82825565338004
304,48.0,1675.0,14948.0,1533.0,713.0,11416.0,109.28,311.82825565338004
304,41.0,1674.0,14928.0,1467.0,723.0,11715.0,109.28,311.82825565338004
304,32.0,1626.0,14954.0,1399.0,730.0,11980.0,109.28,311.82825565338004
304,28.0,1580.0,15175.0,1327.0,741.0,10777.0,121.89,334.17800068855
304,27.0,1564.0,15206.0,1232.0,751.0,12296.0,121.89,334.17800068855
304,25.0,1575.0,15311.0,1132.0,759.0,12623.0,121.89,334.17800068855
304,19.0,1523.0,15396.0,1034.0,766.0,12959.0,121.89,334.17800068855
304,14.0,1456.0,15632.0,935.0,776.0,13370.0,129.29,334.14974808693
304,9.0,1459.0,15840.0,754.0,787.0,13809.0,129.29,334.14974808693
304,5.0,1478.0,16016.0,572.0,801.0,14156.0,129.29,334.14974808693
304,1.0,1496.0,16278.0,389.0,813.0,14476.0,129.29,334.14974808693
304,0.0,1487.0,16522.0,210.0,827.0,14713.0,138.7,335.48176288605
304,0.0,1537.0,16843.0,155.0,839.0,14746.0,138.7,335.48176288605
304,0.0,1616.0,17033.0,103.0,852.0,14850.0,138.7,335.48176288605
304,0.0,1657.0,17063.0,52.0,864.0,14938.0,138.7,335.48176288605
304,0.0,1703.0,16778.0,0.0,876.0,14958.0,131.1,336.11273765564
304,0.0,1734.0,16571.0,0.0,894.0,14842.0,131.1,336.11273765564
304,0.0,1757.0,16416.0,0.0,911.0,14684.0,131.1,336.11273765564
304,0.0,1782.0,16269.0,0.0,930.0,14604.0,131.1,336.11273765564
304,0.0,1775.0,16039.0,0.0,946.0,14869.0,110.0,333.83175730705
304,0.0,1757.0,15883.0,0.0,962.0,15003.0,110.0,333.83175730705
304,0.0,1743.0,15738.0,0.0,976.0,14203.0,110.0,333.83175730705
304,0.0,1766.0,15640.0,0.0,993.0,14077.0,110.0,333.83175730705
304,0.0,1794.0,15418.0,0.0,1009.0,13746.0,107.0,330.74524998665
304,0.0,1761.0,15231.0,0.0,1025.0,13533.0,107.0,330.74524998665
304,0.0,1718.0,15040.0,0.0,1047.0,13317.0,107.0,330.74524998665
304,0.0,1689.0,14843.0,0.0,1064.0,13098.0,107.0,330.74524998665
304,0.0,1681.0,14581.0,0.0,1082.0,12902.0,107.4,320.48225402831997
304,0.0,1683.0,14447.0,0.0,1104.0,12703.0,107.4,320.48225402831997
304,0.0,1662.0,14275.0,0.0,1129.0,12604.0,107.4,320.48225402831997
304,0.0,1619.0,14060.0,0.0,1153.0,12494.0,107.4,320.48225402831997
304,0.0,1604.0,13740.0,0.0,1177.0,12277.0,101.72,315.06076455116
304,0.0,1639.0,13554.0,0.0,1189.0,12135.0,101.72,315.06076455116
304,0.0,1674.0,13385.0,0.0,1188.0,11968.0,101.72,315.06076455116
304,0.0,1708.0,13207.0,0.0,1186.0,11878.0,101.72,315.06076455116
305,0.0,1719.0,12990.0,0.0,1184.0,10666.0,127.0,310.7867538929
305,0.0,1785.0,12777.0,0.0,1185.0,10579.0,127.0,310.7867538929
305,0.0,1843.0,12583.0,0.0,1189.0,10452.0,127.0,310.7867538929
305,0.0,1870.0,12419.0,0.0,1188.0,10348.0,127.0,310.7867538929
305,0.0,1891.0,12171.0,0.0,1529.0,11272.0,116.0,305.51573634147996
305,0.0,1932.0,12079.0,0.0,1542.0,11199.0,116.0,305.51573634147996
305,0.0,1961.0,11967.0,0.0,1546.0,11142.0,116.0,305.51573634147996
305,0.0,1931.0,11878.0,0.0,1553.0,11031.0,116.0,305.51573634147996
305,0.0,1979.0,11684.0,0.0,1559.0,10915.0,99.93,303.6299943924
305,0.0,2010.0,11610.0,0.0,1554.0,10855.0,99.93,303.6299943924
305,0.0,2063.0,11505.0,0.0,1538.0,10824.0,99.93,303.6299943924
305,0.0,2057.0,11433.0,0.0,1524.0,10816.0,99.93,303.6299943924
305,0.0,2023.0,11388.0,0.0,1511.0,10765.0,87.53,292.49200224876
305,0.0,2033.0,11298.0,0.0,1497.0,10750.0,87.53,292.49200224876
305,0.0,2130.0,11262.0,0.0,1488.0,10745.0,87.53,292.49200224876
305,0.0,2202.0,11196.0,0.0,1478.0,10691.0,87.53,292.49200224876
305,0.0,2251.0,11179.0,0.0,1467.0,10705.0,75.94,285.80975532532
305,0.0,2204.0,11155.0,0.0,1456.0,10703.0,75.94,285.80975532532
305,0.0,2216.0,11143.0,0.0,1449.0,10681.0,75.94,285.80975532532
305,0.0,2259.0,11080.0,0.0,1438.0,10700.0,75.94,285.80975532532
305,0.0,2311.0,11186.0,0.0,1429.0,10790.0,82.03,279.42276000977
305,0.0,2291.0,11166.0,0.0,1430.0,10903.0,82.03,279.42276000977
305,0.0,2339.0,11178.0,0.0,1440.0,10962.0,82.03,279.42276000977
305,0.0,2351.0,11169.0,0.0,1451.0,11064.0,82.03,279.42276000977
305,0.0,2350.0,11296.0,0.0,1463.0,11321.0,89.4,281.26525878906
305,0.0,2432.0,11396.0,0.0,1478.0,11594.0,89.4,281.26525878906
305,0.0,2449.0,11587.0,0.0,1495.0,11849.0,89.4,281.26525878906
305,0.0,2451.0,11764.0,0.0,1514.0,12169.0,89.4,281.26525878906
305,0.0,2499.0,12202.0,0.0,1531.0,12531.0,103.0,278.07900309563
305,0.0,2619.0,12537.0,0.0,1549.0,12959.0,103.0,278.07900309563
305,0.0,2693.0,12846.0,0.0,1561.0,13290.0,103.0,278.07900309563
305,0.0,2750.0,13223.0,0.0,1573.0,13580.0,103.0,278.07900309563
305,0.0,2694.0,13872.0,0.0,1584.0,13813.0,109.1,262.27575540543
305,0.0,2683.0,14194.0,0.0,1594.0,13990.0,109.1,262.27575540543
305,0.0,2610.0,14497.0,1.0,1600.0,14081.0,109.1,262.27575540543
305,0.0,2613.0,14817.0,3.0,1606.0,14135.0,109.1,262.27575540543
305,2.0,2571.0,15202.0,5.0,1610.0,14165.0,115.0,252.23124027251998
305,4.0,2542.0,15505.0,99.0,1617.0,14148.0,115.0,252.23124027251998
305,6.0,2574.0,15677.0,193.0,1629.0,14001.0,115.0,252.23124027251998
305,8.0,2600.0,15875.0,285.0,1639.0,13764.0,115.0,252.23124027251998
305,11.0,2643.0,15928.0,379.0,1652.0,13374.0,104.0,243.73824894428
305,15.0,2641.0,15995.0,489.0,1668.0,13103.0,104.0,243.73824894428
305,19.0,2605.0,16004.0,598.0,1684.0,12901.0,104.0,243.73824894428
305,21.0,2536.0,16000.0,709.0,1702.0,12690.0,104.0,243.73824894428
305,23.0,2543.0,16057.0,818.0,1719.0,12471.0,100.0,237.32274770736998
305,23.0,2552.0,16090.0,909.0,1730.0,12173.0,100.0,237.32274770736998
305,24.0,2572.0,16082.0,1000.0,1732.0,11982.0,100.0,237.32274770736998
305,23.0,2565.0,16090.0,1088.0,1734.0,11791.0,100.0,237.32274770736998
305,27.0,2586.0,16136.0,1179.0,1739.0,11661.0,91.0,238.52899670601
305,39.0,2610.0,16070.0,1229.0,1746.0,11384.0,91.0,238.52899670601
305,40.0,2589.0,16143.0,1281.0,1760.0,11159.0,91.0,238.52899670601
305,40.0,2576.0,16171.0,1331.0,1776.0,11075.0,91.0,238.52899670601
305,38.0,2511.0,16287.0,1384.0,1792.0,11064.0,100.0,265.82175493240004
305,39.0,2466.0,16112.0,1397.0,1803.0,11052.0,100.0,265.82175493240004
305,44.0,2445.0,16016.0,1413.0,1815.0,11013.0,100.0,265.82175493240004
305,45.0,2407.0,16027.0,1427.0,1830.0,10989.0,100.0,265.82175493240004
305,36.0,2519.0,16001.0,1443.0,1842.0,10957.0,110.0,295.85325717925997
305,28.0,2625.0,16044.0,1322.0,1829.0,11004.0,110.0,295.85325717925997
305,26.0,2641.0,16016.0,1202.0,1800.0,11059.0,110.0,295.85325717925997
305,23.0,2517.0,16049.0,1084.0,1766.0,11143.0,110.0,295.85325717925997
305,19.0,2404.0,15966.0,966.0,1733.0,11181.0,119.18,322.85100221634
305,19.0,2310.0,16051.0,922.0,1696.0,11366.0,119.18,322.85100221634
305,17.0,2103.0,16035.0,876.0,1657.0,11460.0,119.18,322.85100221634
305,22.0,1926.0,16028.0,833.0,1616.0,11689.0,119.18,322.85100221634
305,15.0,1814.0,16053.0,788.0,1579.0,11909.0,128.75,339.94251489639
305,14.0,1677.0,16028.0,726.0,1541.0,12083.0,128.75,339.94251489639
305,8.0,1726.0,16081.0,661.0,1503.0,12291.0,128.75,339.94251489639
305,4.0,1585.0,16118.0,598.0,1466.0,12639.0,128.75,339.94251489639
305,3.0,1433.0,16111.0,535.0,1429.0,13060.0,131.4,353.96873950958
305,3.0,1413.0,16192.0,441.0,1384.0,13475.0,131.4,353.96873950958
305,1.0,1342.0,16307.0,348.0,1332.0,13815.0,131.4,353.96873950958
305,0.0,1269.0,16459.0,253.0,1280.0,14081.0,131.4,353.96873950958
305,0.0,1171.0,16633.0,160.0,1230.0,14246.0,135.49,360.74900627136
305,0.0,1071.0,16815.0,119.0,1173.0,14266.0,135.49,360.74900627136
305,0.0,921.0,16844.0,79.0,1109.0,14298.0,135.49,360.74900627136
305,0.0,775.0,16747.0,40.0,1042.0,14368.0,135.49,360.74900627136
305,0.0,748.0,16456.0,0.0,977.0,14352.0,118.9,369.2390024662
305,0.0,727.0,16236.0,0.0,917.0,14306.0,118.9,369.2390024662
305,0.0,672.0,16043.0,0.0,864.0,14247.0,118.9,369.2390024662
305,0.0,611.0,15887.0,0.0,815.0,14181.0,118.9,369.2390024662
305,0.0,598.0,15683.0,0.0,764.0,14062.0,113.68,363.79724740982
305,0.0,713.0,15581.0,0.0,729.0,13890.0,113.68,363.79724740982
305,0.0,647.0,15448.0,0.0,711.0,13770.0,113.68,363.79724740982
305,0.0,550.0,15299.0,0.0,689.0,13627.0,113.68,363.79724740982
305,0.0,530.0,15024.0,0.0,672.0,13433.0,105.0,366.05149507523
305,0.0,554.0,14833.0,0.0,656.0,13294.0,105.0,366.05149507523
305,0.0,550.0,14578.0,0.0,642.0,13136.0,105.0,366.05149507523
305,0.0,560.0,14406.0,0.0,629.0,12951.0,105.0,366.05149507523
305,0.0,614.0,14269.0,0.0,614.0,12664.0,102.41,361.55924201012004
305,0.0,617.0,14098.0,0.0,600.0,12513.0,102.41,361.55924201012004
305,0.0,713.0,13860.0,0.0,588.0,12389.0,102.41,361.55924201012004
305,0.0,699.0,13693.0,0.0,573.0,12201.0,102.41,361.55924201012004
305,0.0,559.0,13390.0,0.0,561.0,12017.0,109.9,353.52224111557
305,0.0,611.0,13215.0,0.0,563.0,11914.0,109.9,353.52224111557
305,0.0,635.0,13064.0,0.0,577.0,11835.0,109.9,353.52224111557
305,0.0,657.0,12896.0,0.0,592.0,11763.0,109.9,353.52224111557
306,0.0,659.0,12663.0,0.0,609.0,11697.0,95.85,345.36850452423
306,0.0,664.0,12467.0,0.0,624.0,11572.0,95.85,345.36850452423
306,0.0,800.0,12285.0,0.0,638.0,11421.0,95.85,345.36850452423
306,0.0,823.0,12181.0,0.0,655.0,11352.0,95.85,345.36850452423
306,0.0,792.0,12055.0,0.0,525.0,11055.0,91.36,331.68649673462
306,0.0,784.0,11897.0,0.0,560.0,10937.0,91.36,331.68649673462
306,0.0,864.0,11729.0,0.0,594.0,10818.0,91.36,331.68649673462
306,0.0,950.0,11603.0,0.0,628.0,10753.0,91.36,331.68649673462
306,0.0,983.0,11556.0,0.0,662.0,10685.0,88.77,313.89099359512
306,0.0,1131.0,11431.0,0.0,693.0,10615.0,88.77,313.89099359512
306,0.0,1091.0,11312.0,0.0,722.0,10542.0,88.77,313.89099359512
306,0.0,1125.0,11225.0,0.0,751.0,10504.0,88.77,313.89099359512
306,0.0,1205.0,11244.0,0.0,778.0,10522.0,86.0,320.56623697281003
306,0.0,1169.0,11143.0,0.0,823.0,10501.0,86.0,320.56623697281003
306,0.0,1360.0,11102.0,0.0,879.0,10451.0,86.0,320.56623697281003
306,0.0,1374.0,11049.0,0.0,934.0,10446.0,86.0,320.56623697281003
306,0.0,1570.0,10996.0,0.0,989.0,10430.0,86.85,330.32125234604
306,0.0,1646.0,10923.0,0.0,1050.0,10436.0,86.85,330.32125234604
306,0.0,1733.0,10887.0,0.0,1116.0,10440.0,86.85,330.32125234604
306,0.0,1670.0,10838.0,0.0,1181.0,10461.0,86.85,330.32125234604
306,0.0,1587.0,10802.0,0.0,1245.0,10465.0,90.76,334.95473861693995
306,0.0,1612.0,10751.0,0.0,1262.0,10499.0,90.76,334.95473861693995
306,0.0,1553.0,10757.0,0.0,1235.0,10550.0,90.76,334.95473861693995
306,0.0,1528.0,10648.0,0.0,1206.0,10585.0,90.76,334.95473861693995
306,0.0,1533.0,10740.0,0.0,1180.0,10683.0,96.5,338.07051181793
306,0.0,1461.0,10752.0,0.0,1160.0,10747.0,96.5,338.07051181793
306,0.0,1336.0,10847.0,0.0,1151.0,10816.0,96.5,338.07051181793
306,0.0,1284.0,10878.0,0.0,1142.0,10923.0,96.5,338.07051181793
306,0.0,1282.0,11124.0,0.0,1133.0,11119.0,100.11,309.4869852066
306,0.0,1311.0,11172.0,0.0,1131.0,11254.0,100.11,309.4869852066
306,0.0,1316.0,11259.0,0.0,1137.0,11343.0,100.11,309.4869852066
306,0.0,1327.0,11458.0,0.0,1141.0,11517.0,100.11,309.4869852066
306,0.0,1289.0,11907.0,0.0,1148.0,11706.0,101.16,257.78150558472004
306,0.0,1262.0,12043.0,1.0,1119.0,11883.0,101.16,257.78150558472004
306,1.0,1295.0,12081.0,3.0,1058.0,12000.0,101.16,257.78150558472004
306,4.0,1424.0,12256.0,7.0,997.0,12095.0,101.16,257.78150558472004
306,11.0,1495.0,12358.0,7.0,934.0,12223.0,108.2,209.26949381828
306,24.0,1610.0,12445.0,197.0,881.0,12246.0,108.2,209.26949381828
306,29.0,1556.0,12548.0,385.0,833.0,12186.0,108.2,209.26949381828
306,40.0,1461.0,12649.0,574.0,787.0,12117.0,108.2,209.26949381828
306,57.0,1369.0,12605.0,764.0,741.0,11977.0,90.78,189.81124460696998
306,64.0,1402.0,12630.0,1032.0,702.0,11697.0,90.78,189.81124460696998
306,79.0,1340.0,12661.0,1299.0,672.0,11453.0,90.78,189.81124460696998
306,82.0,1205.0,12700.0,1568.0,639.0,11138.0,90.78,189.81124460696998
306,92.0,1095.0,12719.0,1833.0,607.0,10829.0,90.74,202.27375626564
306,90.0,1045.0,12698.0,1999.0,590.0,10542.0,90.74,202.27375626564
306,131.0,981.0,12647.0,2165.0,586.0,10294.0,90.74,202.27375626564
306,153.0,918.0,12611.0,2331.0,580.0,10031.0,90.74,202.27375626564
306,152.0,872.0,12577.0,2496.0,575.0,9828.0,87.01,204.85149323939999
306,139.0,821.0,12588.0,2585.0,571.0,9619.0,87.01,204.85149323939999
306,157.0,757.0,12586.0,2673.0,569.0,9499.0,87.01,204.85149323939999
306,129.0,704.0,12566.0,2762.0,566.0,9430.0,87.01,204.85149323939999
306,123.0,628.0,12595.0,2850.0,566.0,9358.0,88.97,227.28200256824
306,128.0,551.0,12533.0,2876.0,563.0,9289.0,88.97,227.28200256824
306,143.0,492.0,12482.0,2900.0,560.0,9315.0,88.97,227.28200256824
306,135.0,450.0,12475.0,2926.0,557.0,9314.0,88.97,227.28200256824
306,143.0,408.0,12569.0,2949.0,554.0,9309.0,100.97,282.63801336288003
306,170.0,418.0,12600.0,2839.0,556.0,9360.0,100.97,282.63801336288003
306,145.0,429.0,12554.0,2727.0,561.0,9413.0,100.97,282.63801336288003
306,135.0,425.0,12556.0,2612.0,567.0,9537.0,100.97,282.63801336288003
306,149.0,402.0,12681.0,2500.0,572.0,9687.0,116.88,337.76775002479997
306,116.0,411.0,12673.0,2404.0,581.0,9860.0,116.88,337.76775002479997
306,73.0,417.0,12673.0,2311.0,587.0,10045.0,116.88,337.76775002479997
306,99.0,423.0,12655.0,2217.0,596.0,10292.0,116.88,337.76775002479997
306,92.0,433.0,12812.0,2119.0,603.0,10552.0,131.2,369.26525831223
306,66.0,433.0,12825.0,1977.0,609.0,10861.0,131.2,369.26525831223
306,45.0,442.0,12884.0,1836.0,615.0,11111.0,131.2,369.26525831223
306,34.0,451.0,13013.0,1694.0,617.0,11439.0,131.2,369.26525831223
306,28.0,432.0,13252.0,1550.0,623.0,11730.0,153.18,367.35698580742
306,19.0,416.0,13479.0,1204.0,636.0,12063.0,153.18,367.35698580742
306,11.0,417.0,13747.0,855.0,660.0,12349.0,153.18,367.35698580742
306,4.0,446.0,14117.0,507.0,680.0,12619.0,153.18,367.35698580742
306,1.0,478.0,14421.0,160.0,702.0,12762.0,144.32,362.23325133324005
306,0.0,511.0,14858.0,120.0,736.0,12827.0,144.32,362.23325133324005
306,0.0,575.0,15121.0,78.0,777.0,12888.0,144.32,362.23325133324005
306,0.0,614.0,15214.0,42.0,817.0,13019.0,144.32,362.23325133324005
306,0.0,633.0,15117.0,0.0,854.0,13022.0,132.79,362.10501194
306,0.0,686.0,14955.0,0.0,896.0,12963.0,132.79,362.10501194
306,0.0,728.0,14824.0,0.0,946.0,12826.0,132.79,362.10501194
306,0.0,762.0,14736.0,0.0,989.0,12707.0,132.79,362.10501194
306,0.0,793.0,14535.0,0.0,1037.0,12756.0,119.58,371.61275744438
306,0.0,839.0,14338.0,0.0,1063.0,12697.0,119.58,371.61275744438
306,0.0,933.0,14226.0,0.0,1072.0,12614.0,119.58,371.61275744438
306,0.0,959.0,14142.0,0.0,1081.0,12471.0,119.58,371.61275744438
306,0.0,967.0,13931.0,0.0,1087.0,12408.0,110.97,381.27401471138
306,0.0,962.0,13814.0,0.0,1094.0,12269.0,110.97,381.27401471138
306,0.0,954.0,13656.0,0.0,1103.0,12158.0,110.97,381.27401471138
306,0.0,931.0,13473.0,0.0,1112.0,12098.0,110.97,381.27401471138
306,0.0,922.0,13325.0,0.0,1119.0,12035.0,106.28,384.31549072266
306,0.0,892.0,13212.0,0.0,1124.0,12017.0,106.28,384.31549072266
306,0.0,856.0,13056.0,0.0,1129.0,11944.0,106.28,384.31549072266
306,0.0,823.0,12977.0,0.0,1132.0,11798.0,106.28,384.31549072266
306,0.0,760.0,12829.0,0.0,1135.0,11633.0,100.61,381.09174370766004
306,0.0,680.0,12689.0,0.0,1122.0,11541.0,100.61,381.09174370766004
306,0.0,642.0,12536.0,0.0,1086.0,11474.0,100.61,381.09174370766004
306,0.0,633.0,12370.0,0.0,1055.0,11433.0,100.61,381.09174370766004
307,0.0,620.0,12224.0,0.0,1019.0,11610.0,101.19,377.33900547028
307,0.0,629.0,12092.0,0.0,985.0,11511.0,101.19,377.33900547028
307,0.0,646.0,11930.0,0.0,951.0,11350.0,101.19,377.33900547028
307,0.0,688.0,11796.0,0.0,915.0,11184.0,101.19,377.33900547028
307,0.0,695.0,11785.0,0.0,796.0,10551.0,96.29,379.99725341797
307,0.0,706.0,11631.0,0.0,790.0,10421.0,96.29,379.99725341797
307,0.0,695.0,11497.0,0.0,780.0,10330.0,96.29,379.99725341797
307,0.0,714.0,11445.0,0.0,769.0,10251.0,96.29,379.99725341797
307,0.0,709.0,11347.0,0.0,759.0,10089.0,88.58,385.76975464821
307,0.0,683.0,11276.0,0.0,738.0,10053.0,88.58,385.76975464821
307,0.0,669.0,11159.0,0.0,710.0,9986.0,88.58,385.76975464821
307,0.0,648.0,11088.0,0.0,680.0,9945.0,88.58,385.76975464821
307,0.0,617.0,11049.0,0.0,647.0,9934.0,85.08,390.6312584877
307,0.0,556.0,11025.0,0.0,621.0,9939.0,85.08,390.6312584877
307,0.0,493.0,10994.0,0.0,596.0,9884.0,85.08,390.6312584877
307,0.0,456.0,10918.0,0.0,570.0,9898.0,85.08,390.6312584877
307,0.0,420.0,10902.0,0.0,542.0,9922.0,86.0,391.79626107216
307,0.0,379.0,10884.0,0.0,523.0,9946.0,86.0,391.79626107216
307,0.0,351.0,10825.0,0.0,504.0,9888.0,86.0,391.79626107216
307,0.0,318.0,10804.0,0.0,483.0,9907.0,86.0,391.79626107216
307,0.0,294.0,10820.0,0.0,463.0,9904.0,86.91,392.87349581718
307,0.0,281.0,10775.0,0.0,452.0,9943.0,86.91,392.87349581718
307,0.0,294.0,10780.0,0.0,446.0,9992.0,86.91,392.87349581718
307,0.0,309.0,10740.0,0.0,441.0,10023.0,86.91,392.87349581718
307,0.0,309.0,10795.0,0.0,435.0,10060.0,94.9,391.86525344848997
307,0.0,300.0,10813.0,0.0,431.0,10139.0,94.9,391.86525344848997
307,0.0,301.0,10880.0,0.0,425.0,10250.0,94.9,391.86525344848997
307,0.0,318.0,10911.0,0.0,422.0,10392.0,94.9,391.86525344848997
307,0.0,322.0,11021.0,0.0,418.0,10717.0,96.86,343.29000115394996
307,0.0,312.0,11114.0,0.0,413.0,10879.0,96.86,343.29000115394996
307,0.0,309.0,11222.0,0.0,411.0,10981.0,96.86,343.29000115394996
307,0.0,306.0,11283.0,0.0,405.0,11061.0,96.86,343.29000115394996
307,0.0,284.0,11529.0,0.0,400.0,11188.0,87.25,229.57324981689
307,0.0,243.0,11553.0,0.0,397.0,11344.0,87.25,229.57324981689
307,1.0,237.0,11663.0,4.0,394.0,11433.0,87.25,229.57324981689
307,5.0,240.0,11707.0,4.0,392.0,11541.0,87.25,229.57324981689
307,12.0,248.0,11752.0,8.0,388.0,11741.0,93.02,160.17875075339998
307,23.0,245.0,11856.0,251.0,389.0,11831.0,93.02,160.17875075339998
307,33.0,255.0,11930.0,491.0,387.0,11918.0,93.02,160.17875075339998
307,48.0,257.0,11965.0,731.0,386.0,11978.0,93.02,160.17875075339998
307,67.0,275.0,11926.0,973.0,385.0,12065.0,68.43,126.97224318981002
307,82.0,301.0,11956.0,1325.0,389.0,12050.0,68.43,126.97224318981002
307,100.0,319.0,12028.0,1681.0,393.0,11964.0,68.43,126.97224318981002
307,116.0,312.0,11986.0,2034.0,397.0,11869.0,68.43,126.97224318981002
307,131.0,308.0,12029.0,2387.0,403.0,11812.0,59.29,118.99650096893
307,144.0,290.0,11978.0,2576.0,390.0,11734.0,59.29,118.99650096893
307,153.0,276.0,11920.0,2768.0,365.0,11703.0,59.29,118.99650096893
307,162.0,262.0,11913.0,2959.0,336.0,11634.0,59.29,118.99650096893
307,169.0,259.0,11876.0,3150.0,309.0,11518.0,52.63,122.68900126219
